-1.9888	-1.9764	-7.0E-4
-1.9888	-1.8447	-0.0013
-1.9888	-1.7458	-0.0019
-1.9888	-1.4458	-0.0046
-1.9888	-1.144	-0.0089
-1.9888	-1.0446	-0.0113
-1.9888	-0.8098	-0.013
-1.9888	-0.6568	-0.0138
-1.9888	-0.3841	-0.0135
-1.9888	-0.1999	-0.0072
-1.9888	0.0	0.0
-1.9888	0.183	0.0064
-1.9888	0.3689	0.0123
-1.9888	0.549	0.016
-1.9888	0.8794	0.014
-1.9888	1.0199	0.0125
-1.9888	1.2694	0.008
-1.9888	1.5012	0.0037
-1.9888	1.7047	0.0019
-1.9888	1.8143	0.0013
-1.9888	1.9573	8.0E-4
-1.9066	-1.9764	-9.0E-4
-1.9066	-1.8447	-0.0018
-1.9066	-1.7458	-0.0023
-1.9066	-1.4458	-0.006
-1.9066	-1.144	-0.0129
-1.9066	-1.0446	-0.0167
-1.9066	-0.8098	-0.0208
-1.9066	-0.6568	-0.0216
-1.9066	-0.3841	-0.0156
-1.9066	-0.1999	-0.0097
-1.9066	0.0	0.0
-1.9066	0.183	0.0099
-1.9066	0.3689	0.0179
-1.9066	0.549	0.0207
-1.9066	0.8794	0.0175
-1.9066	1.0199	0.0149
-1.9066	1.2694	0.0106
-1.9066	1.5012	0.006
-1.9066	1.7047	0.003
-1.9066	1.8143	0.0019
-1.9066	1.9573	0.0011
-1.7202	-1.9764	-0.0018
-1.7202	-1.8447	-0.0035
-1.7202	-1.7458	-0.0051
-1.7202	-1.4458	-0.013
-1.7202	-1.144	-0.0252
-1.7202	-1.0446	-0.0304
-1.7202	-0.8098	-0.0378
-1.7202	-0.6568	-0.0452
-1.7202	-0.3841	-0.0326
-1.7202	-0.1999	-0.0216
-1.7202	0.0	0.0
-1.7202	0.183	0.0193
-1.7202	0.3689	0.0323
-1.7202	0.549	0.0411
-1.7202	0.8794	0.0355
-1.7202	1.0199	0.0339
-1.7202	1.2694	0.0187
-1.7202	1.5012	0.0106
-1.7202	1.7047	0.0054
-1.7202	1.8143	0.0038
-1.7202	1.9573	0.0019
-1.4482	-1.9764	-0.0048
-1.4482	-1.8447	-0.008
-1.4482	-1.7458	-0.0112
-1.4482	-1.4458	-0.028
-1.4482	-1.144	-0.0558
-1.4482	-1.0446	-0.0782
-1.4482	-0.8098	-0.0931
-1.4482	-0.6568	-0.0893
-1.4482	-0.3841	-0.0755
-1.4482	-0.1999	-0.0441
-1.4482	0.0	0.0
-1.4482	0.183	0.0467
-1.4482	0.3689	0.0776
-1.4482	0.549	0.0884
-1.4482	0.8794	0.0811
-1.4482	1.0199	0.0675
-1.4482	1.2694	0.0501
-1.4482	1.5012	0.0282
-1.4482	1.7047	0.0145
-1.4482	1.8143	0.0096
-1.4482	1.9573	0.0048
-1.0969	-1.9764	-0.0111
-1.0969	-1.8447	-0.0191
-1.0969	-1.7458	-0.0262
-1.0969	-1.4458	-0.0675
-1.0969	-1.144	-0.1516
-1.0969	-1.0446	-0.1678
-1.0969	-0.8098	-0.2242
-1.0969	-0.6568	-0.2244
-1.0969	-0.3841	-0.1748
-1.0969	-0.1999	-0.1214
-1.0969	0.0	0.0
-1.0969	0.183	0.0954
-1.0969	0.3689	0.1971
-1.0969	0.549	0.2188
-1.0969	0.8794	0.2215
-1.0969	1.0199	0.1716
-1.0969	1.2694	0.1091
-1.0969	1.5012	0.0583
-1.0969	1.7047	0.0315
-1.0969	1.8143	0.0234
-1.0969	1.9573	0.0127
-0.9249	-1.9764	-0.0164
-0.9249	-1.8447	-0.0259
-0.9249	-1.7458	-0.0394
-0.9249	-1.4458	-0.1133
-0.9249	-1.144	-0.2139
-0.9249	-1.0446	-0.2349
-0.9249	-0.8098	-0.3279
-0.9249	-0.6568	-0.3504
-0.9249	-0.3841	-0.2696
-0.9249	-0.1999	-0.1523
-0.9249	0.0	0.0
-0.9249	0.183	0.1554
-0.9249	0.3689	0.2745
-0.9249	0.549	0.3118
-0.9249	0.8794	0.2746
-0.9249	1.0199	0.2576
-0.9249	1.2694	0.1516
-0.9249	1.5012	0.0895
-0.9249	1.7047	0.0495
-0.9249	1.8143	0.0293
-0.9249	1.9573	0.0175
-0.7881	-1.9764	-0.0213
-0.7881	-1.8447	-0.0321
-0.7881	-1.7458	-0.0478
-0.7881	-1.4458	-0.1364
-0.7881	-1.144	-0.2498
-0.7881	-1.0446	-0.3324
-0.7881	-0.8098	-0.3898
-0.7881	-0.6568	-0.4253
-0.7881	-0.3841	-0.3658
-0.7881	-0.1999	-0.2148
-0.7881	0.0	0.0
-0.7881	0.183	0.1796
-0.7881	0.3689	0.3541
-0.7881	0.549	0.4016
-0.7881	0.8794	0.367
-0.7881	1.0199	0.2995
-0.7881	1.2694	0.1848
-0.7881	1.5012	0.1222
-0.7881	1.7047	0.063
-0.7881	1.8143	0.0403
-0.7881	1.9573	0.0211
-0.6339	-1.9764	-0.0256
-0.6339	-1.8447	-0.0397
-0.6339	-1.7458	-0.0588
-0.6339	-1.4458	-0.1774
-0.6339	-1.144	-0.3549
-0.6339	-1.0446	-0.3791
-0.6339	-0.8098	-0.4778
-0.6339	-0.6568	-0.5417
-0.6339	-0.3841	-0.4435
-0.6339	-0.1999	-0.2308
-0.6339	0.0	0.0
-0.6339	0.183	0.2363
-0.6339	0.3689	0.4556
-0.6339	0.549	0.4772
-0.6339	0.8794	0.5182
-0.6339	1.0199	0.4373
-0.6339	1.2694	0.2344
-0.6339	1.5012	0.1378
-0.6339	1.7047	0.07
-0.6339	1.8143	0.0526
-0.6339	1.9573	0.0287
-0.4071	-1.9764	-0.0328
-0.4071	-1.8447	-0.0563
-0.4071	-1.7458	-0.0814
-0.4071	-1.4458	-0.2002
-0.4071	-1.144	-0.4361
-0.4071	-1.0446	-0.4584
-0.4071	-0.8098	-0.67
-0.4071	-0.6568	-0.6173
-0.4071	-0.3841	-0.5991
-0.4071	-0.1999	-0.3303
-0.4071	0.0	0.0
-0.4071	0.183	0.2799
-0.4071	0.3689	0.5853
-0.4071	0.549	0.6203
-0.4071	0.8794	0.5691
-0.4071	1.0199	0.5002
-0.4071	1.2694	0.3412
-0.4071	1.5012	0.1896
-0.4071	1.7047	0.0902
-0.4071	1.8143	0.0645
-0.4071	1.9573	0.0334
-0.1989	-1.9764	-0.0338
-0.1989	-1.8447	-0.0661
-0.1989	-1.7458	-0.0931
-0.1989	-1.4458	-0.2584
-0.1989	-1.144	-0.4431
-0.1989	-1.0446	-0.5265
-0.1989	-0.8098	-0.6955
-0.1989	-0.6568	-0.8009
-0.1989	-0.3841	-0.6051
-0.1989	-0.1999	-0.3744
-0.1989	0.0	0.0
-0.1989	0.183	0.3417
-0.1989	0.3689	0.5912
-0.1989	0.549	0.7667
-0.1989	0.8794	0.6171
-0.1989	1.0199	0.6151
-0.1989	1.2694	0.3555
-0.1989	1.5012	0.2101
-0.1989	1.7047	0.1138
-0.1989	1.8143	0.0717
-0.1989	1.9573	0.0387
0.0	-1.9764	-0.0364
0.0	-1.8447	-0.0686
0.0	-1.7458	-0.0964
0.0	-1.4458	-0.2456
0.0	-1.144	-0.479
0.0	-1.0446	-0.6023
0.0	-0.8098	-0.6915
0.0	-0.6568	-0.7215
0.0	-0.3841	-0.6944
0.0	-0.1999	-0.3931
